PdfType: central
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-5 -4 -3 -2 -1 1 2 3 4 5 21
  2.1054778E-08  1.9346557E-08  1.8278052E+00  1.7251588E+00  1.8511429E+00  1.8536439E+00  1.7283232E+00  1.8273616E+00  1.9339224E-08  2.1057390E-08  7.1204688E+01
  8.7168064E-09  4.5275016E-09  9.4376170E-01  8.4913729E-01  9.7031740E-01  9.7279985E-01  8.5217326E-01  9.4321356E-01  4.5301807E-09  8.7199004E-09  5.5962823E+01
  8.4009286E-09  1.1591723E-08  1.1434032E+00  1.0489079E+00  1.1703533E+00  1.1729925E+00  1.0522369E+00  1.1428574E+00  1.1588890E-08  8.3963302E-09  5.6454141E+01
  1.0577107E-08  1.1221570E-08  1.3424729E+00  1.2485930E+00  1.3697582E+00  1.3725996E+00  1.2521374E+00  1.3419255E+00  1.1217112E-08  1.0582286E-08  5.6838083E+01
  1.2888807E-08  1.3126148E-08  1.5400790E+00  1.4471603E+00  1.5677117E+00  1.5706599E+00  1.4509143E+00  1.5395439E+00  1.3121912E-08  1.2892684E-08  5.7120894E+01
  1.5131877E-08  7.1555287E-09  8.3016677E-01  7.4372939E-01  8.5969026E-01  8.6267347E-01  7.4750041E-01  8.2943172E-01  7.1595644E-09  1.5130489E-08  4.5573819E+01
  9.6867336E-09  5.6406103E-09  9.7704996E-01  8.9161646E-01  1.0072081E+00  1.0103124E+00  8.9555613E-01  9.7635895E-01  5.6409952E-09  9.6945646E-09  4.5488628E+01
  7.0010936E-09  1.0769325E-08  1.1299514E+00  1.0457371E+00  1.1608194E+00  1.1641505E+00  1.0499259E+00  1.1293326E+00  1.0769442E-08  7.0153940E-09  4.5318093E+01
  1.6560212E-08  1.0566197E-08  1.2828623E+00  1.1998315E+00  1.3141368E+00  1.3175895E+00  1.2042616E+00  1.2822442E+00  1.0569208E-08  1.6562300E-08  4.5095652E+01
  6.5162081E-09  5.5927236E-09  7.0529198E-01  6.2962118E-01  7.3734368E-01  7.4081602E-01  6.3391656E-01  7.0451128E-01  5.5868891E-09  6.5108117E-09  3.6235883E+01
  8.4895526E-09  7.9566152E-09  8.2496329E-01  7.4962317E-01  8.5745665E-01  8.6107831E-01  7.5420777E-01  8.2421180E-01  7.9518703E-09  8.4919868E-09  3.5677697E+01
  8.7063745E-09  9.0082077E-09  9.4125084E-01  8.6683700E-01  9.7481692E-01  9.7869260E-01  8.7161862E-01  9.4052602E-01  9.0073280E-09  8.7133238E-09  3.5122741E+01
  1.1355563E-08  1.0399962E-08  1.0587639E+00  9.8563679E-01  1.0929768E+00  1.0969911E+00  9.9083909E-01  1.0581029E+00  1.0408686E-08  1.1356076E-08  3.4557336E+01
